Trait,gene,category
K11_IBD_STRICT,APC,only_topn_caught
K11_IBD_STRICT,APOE,only_topn_caught
K11_IBD_STRICT,CCL21,only_topn_caught
K11_IBD_STRICT,CCR9,only_topn_caught
K11_IBD_STRICT,CUL1,only_topn_caught
K11_IBD_STRICT,CUL2,only_topn_caught
K11_IBD_STRICT,CXCR2,only_topn_caught
K11_IBD_STRICT,DDB1,only_topn_caught
K11_IBD_STRICT,DLD,only_topn_caught
K11_IBD_STRICT,ESR1,only_topn_caught
K11_IBD_STRICT,FOS,only_topn_caught
K11_IBD_STRICT,FOXO1,only_topn_caught
K11_IBD_STRICT,GPSM1,only_topn_caught
K11_IBD_STRICT,HIF1A,only_topn_caught
K11_IBD_STRICT,IRF1,only_topn_caught
K11_IBD_STRICT,ITGAL,only_topn_caught
K11_IBD_STRICT,ITGAV,only_topn_caught
K11_IBD_STRICT,ITGB1,only_topn_caught
K11_IBD_STRICT,KIF11,only_topn_caught
K11_IBD_STRICT,KRAS,only_topn_caught
K11_IBD_STRICT,KSR1,only_topn_caught
K11_IBD_STRICT,LAMB1,only_topn_caught
K11_IBD_STRICT,NCBP1,only_topn_caught
K11_IBD_STRICT,NCBP2,only_topn_caught
K11_IBD_STRICT,NFATC1,only_topn_caught
K11_IBD_STRICT,NFKB1,only_topn_caught
K11_IBD_STRICT,PDGFB,only_topn_caught
K11_IBD_STRICT,PLAU,only_topn_caught
K11_IBD_STRICT,POMC,only_topn_caught
K11_IBD_STRICT,PPARG,only_topn_caught
K11_IBD_STRICT,PRKCB,only_topn_caught
K11_IBD_STRICT,PRKCQ,only_topn_caught
K11_IBD_STRICT,PSMA6,only_topn_caught
K11_IBD_STRICT,PSMD5,only_topn_caught
K11_IBD_STRICT,RBX1,only_topn_caught
K11_IBD_STRICT,REL,only_topn_caught
K11_IBD_STRICT,S1PR1,only_topn_caught
K11_IBD_STRICT,S1PR4,only_topn_caught
K11_IBD_STRICT,S1PR5,only_topn_caught
K11_IBD_STRICT,SEC22B,only_topn_caught
K11_IBD_STRICT,SMURF1,only_topn_caught
K11_IBD_STRICT,SOCS1,only_topn_caught
K11_IBD_STRICT,TAB2,only_topn_caught
K11_IBD_STRICT,TNFSF11,only_topn_caught
K11_IBD_STRICT,VWF,only_topn_caught
K11_IBD_STRICT,AKT1,both_caught
K11_IBD_STRICT,ANK3,both_caught
K11_IBD_STRICT,BIRC3,both_caught
K11_IBD_STRICT,CCL11,both_caught
K11_IBD_STRICT,CCL2,both_caught
K11_IBD_STRICT,CCL20,both_caught
K11_IBD_STRICT,CCRL2,both_caught
K11_IBD_STRICT,CD274,both_caught
K11_IBD_STRICT,CD28,both_caught
K11_IBD_STRICT,CD3E,both_caught
K11_IBD_STRICT,CD40,both_caught
K11_IBD_STRICT,CD40LG,both_caught
K11_IBD_STRICT,CD80,both_caught
K11_IBD_STRICT,CD86,both_caught
K11_IBD_STRICT,CSF2RA,both_caught
K11_IBD_STRICT,EGFR,both_caught
K11_IBD_STRICT,ELANE,both_caught
K11_IBD_STRICT,FYB1,both_caught
K11_IBD_STRICT,GATA3,both_caught
K11_IBD_STRICT,ICAM1,both_caught
K11_IBD_STRICT,IFNG,both_caught
K11_IBD_STRICT,IFNGR2,both_caught
K11_IBD_STRICT,IFNLR1,both_caught
K11_IBD_STRICT,IL10RA,both_caught
K11_IBD_STRICT,IL10RB,both_caught
K11_IBD_STRICT,IL12A,both_caught
K11_IBD_STRICT,IL12B,both_caught
K11_IBD_STRICT,IL12RB2,both_caught
K11_IBD_STRICT,IL13,both_caught
K11_IBD_STRICT,IL19,both_caught
K11_IBD_STRICT,IL1R1,both_caught
K11_IBD_STRICT,IL1R2,both_caught
K11_IBD_STRICT,IL2,both_caught
K11_IBD_STRICT,IL21,both_caught
K11_IBD_STRICT,IL21R,both_caught
K11_IBD_STRICT,IL23A,both_caught
K11_IBD_STRICT,IL23R,both_caught
K11_IBD_STRICT,IL27,both_caught
K11_IBD_STRICT,IL2RA,both_caught
K11_IBD_STRICT,IL33,both_caught
K11_IBD_STRICT,IL6R,both_caught
K11_IBD_STRICT,IL7R,both_caught
K11_IBD_STRICT,IRF5,both_caught
K11_IBD_STRICT,JAK1,both_caught
K11_IBD_STRICT,JAK2,both_caught
K11_IBD_STRICT,JAK3,both_caught
K11_IBD_STRICT,LRRK2,both_caught
K11_IBD_STRICT,MAPK14,both_caught
K11_IBD_STRICT,MMP9,both_caught
K11_IBD_STRICT,MTOR,both_caught
K11_IBD_STRICT,NFKBIA,both_caught
K11_IBD_STRICT,NOD2,both_caught
K11_IBD_STRICT,NR3C1,both_caught
K11_IBD_STRICT,OSMR,both_caught
K11_IBD_STRICT,PLCG2,both_caught
K11_IBD_STRICT,PRDM1,both_caught
K11_IBD_STRICT,PRL,both_caught
K11_IBD_STRICT,PTGS2,both_caught
K11_IBD_STRICT,PTPN11,both_caught
K11_IBD_STRICT,PTPRC,both_caught
K11_IBD_STRICT,RIPK1,both_caught
K11_IBD_STRICT,RTEL1,both_caught
K11_IBD_STRICT,SHC1,both_caught
K11_IBD_STRICT,SMAD3,both_caught
K11_IBD_STRICT,STAT3,both_caught
K11_IBD_STRICT,STAT4,both_caught
K11_IBD_STRICT,SYK,both_caught
K11_IBD_STRICT,TLR4,both_caught
K11_IBD_STRICT,TLR9,both_caught
K11_IBD_STRICT,TNF,both_caught
K11_IBD_STRICT,TNFRSF1A,both_caught
K11_IBD_STRICT,TNFSF15,both_caught
K11_IBD_STRICT,TNFSF4,both_caught
K11_IBD_STRICT,TP53,both_caught
K11_IBD_STRICT,TYK2,both_caught
K11_IBD_STRICT,ABCB1,both_missed
K11_IBD_STRICT,ABO,both_missed
K11_IBD_STRICT,ACTA2,both_missed
K11_IBD_STRICT,ACVR2A,both_missed
K11_IBD_STRICT,ADAD1,both_missed
K11_IBD_STRICT,ADAM17,both_missed
K11_IBD_STRICT,ADAP1,both_missed
K11_IBD_STRICT,ADGRL2,both_missed
K11_IBD_STRICT,ADO,both_missed
K11_IBD_STRICT,AKAP11,both_missed
K11_IBD_STRICT,ALOX5,both_missed
K11_IBD_STRICT,ALOX5AP,both_missed
K11_IBD_STRICT,ALPI,both_missed
K11_IBD_STRICT,ANGPT4,both_missed
K11_IBD_STRICT,ANKRD12,both_missed
K11_IBD_STRICT,ANKRD55,both_missed
K11_IBD_STRICT,ANKZF1,both_missed
K11_IBD_STRICT,APOBR,both_missed
K11_IBD_STRICT,ARAP2,both_missed
K11_IBD_STRICT,ARHGAP26,both_missed
K11_IBD_STRICT,ARHGAP8,both_missed
K11_IBD_STRICT,ARNT2,both_missed
K11_IBD_STRICT,ASAP2,both_missed
K11_IBD_STRICT,ASPG,both_missed
K11_IBD_STRICT,ASXL1,both_missed
K11_IBD_STRICT,ATG16L1,both_missed
K11_IBD_STRICT,BANK1,both_missed
K11_IBD_STRICT,BCL2L11,both_missed
K11_IBD_STRICT,BRD7,both_missed
K11_IBD_STRICT,BTBD3,both_missed
K11_IBD_STRICT,C10orf95,both_missed
K11_IBD_STRICT,C12orf75,both_missed
K11_IBD_STRICT,C1orf141,both_missed
K11_IBD_STRICT,C2orf74,both_missed
K11_IBD_STRICT,CACNA1C,both_missed
K11_IBD_STRICT,CACNA2D3,both_missed
K11_IBD_STRICT,CAMK2A,both_missed
K11_IBD_STRICT,CAMK2G,both_missed
K11_IBD_STRICT,CARD8,both_missed
K11_IBD_STRICT,CARD9,both_missed
K11_IBD_STRICT,CCDC122,both_missed
K11_IBD_STRICT,CCDC88B,both_missed
K11_IBD_STRICT,CCDC93,both_missed
K11_IBD_STRICT,CD226,both_missed
K11_IBD_STRICT,CDKAL1,both_missed
K11_IBD_STRICT,CDKN2B,both_missed
K11_IBD_STRICT,CDYL2,both_missed
K11_IBD_STRICT,CH25H,both_missed
K11_IBD_STRICT,CHSY3,both_missed
K11_IBD_STRICT,CNTNAP2,both_missed
K11_IBD_STRICT,COG6,both_missed
K11_IBD_STRICT,COL7A1,both_missed
K11_IBD_STRICT,CPEB4,both_missed
K11_IBD_STRICT,CRB1,both_missed
K11_IBD_STRICT,CRBN,both_missed
K11_IBD_STRICT,CREM,both_missed
K11_IBD_STRICT,CRISPLD2,both_missed
K11_IBD_STRICT,CRTC3,both_missed
K11_IBD_STRICT,CSMD1,both_missed
K11_IBD_STRICT,CTSF,both_missed
K11_IBD_STRICT,CUBN,both_missed
K11_IBD_STRICT,CUL4A,both_missed
K11_IBD_STRICT,CYP2J2,both_missed
K11_IBD_STRICT,CYP2W1,both_missed
K11_IBD_STRICT,DAGLB,both_missed
K11_IBD_STRICT,DAP,both_missed
K11_IBD_STRICT,DCBLD1,both_missed
K11_IBD_STRICT,DENND1B,both_missed
K11_IBD_STRICT,DHFR,both_missed
K11_IBD_STRICT,DNMT3A,both_missed
K11_IBD_STRICT,DNMT3B,both_missed
K11_IBD_STRICT,DOCK10,both_missed
K11_IBD_STRICT,DOCK2,both_missed
K11_IBD_STRICT,DUSP16,both_missed
K11_IBD_STRICT,DUSP22,both_missed
K11_IBD_STRICT,DUSP5,both_missed
K11_IBD_STRICT,EBLN1,both_missed
K11_IBD_STRICT,EDN3,both_missed
K11_IBD_STRICT,EGR2,both_missed
K11_IBD_STRICT,ELF4,both_missed
K11_IBD_STRICT,ELK3,both_missed
K11_IBD_STRICT,ELP6,both_missed
K11_IBD_STRICT,ERAP2,both_missed
K11_IBD_STRICT,ERCC2,both_missed
K11_IBD_STRICT,ERGIC1,both_missed
K11_IBD_STRICT,ERN1,both_missed
K11_IBD_STRICT,ETV7,both_missed
K11_IBD_STRICT,EVPL,both_missed
K11_IBD_STRICT,FADS2,both_missed
K11_IBD_STRICT,FADS3,both_missed
K11_IBD_STRICT,FAP,both_missed
K11_IBD_STRICT,FBN2,both_missed
K11_IBD_STRICT,FGFR2,both_missed
K11_IBD_STRICT,FKBP1A,both_missed
K11_IBD_STRICT,FMNL2,both_missed
K11_IBD_STRICT,FOSL2,both_missed
K11_IBD_STRICT,FOXI2,both_missed
K11_IBD_STRICT,FOXP1,both_missed
K11_IBD_STRICT,FRMPD2,both_missed
K11_IBD_STRICT,FUT2,both_missed
K11_IBD_STRICT,GABRB3,both_missed
K11_IBD_STRICT,GALC,both_missed
K11_IBD_STRICT,GART,both_missed
K11_IBD_STRICT,GATA2,both_missed
K11_IBD_STRICT,GCKR,both_missed
K11_IBD_STRICT,GJA3,both_missed
K11_IBD_STRICT,GNA12,both_missed
K11_IBD_STRICT,GPR12,both_missed
K11_IBD_STRICT,GPR35,both_missed
K11_IBD_STRICT,GPR65,both_missed
K11_IBD_STRICT,GSDMB,both_missed
K11_IBD_STRICT,GTF2I,both_missed
K11_IBD_STRICT,GUCY2C,both_missed
K11_IBD_STRICT,HDAC7,both_missed
K11_IBD_STRICT,HECW1,both_missed
K11_IBD_STRICT,HELZ2,both_missed
K11_IBD_STRICT,HHEX,both_missed
K11_IBD_STRICT,HINT1,both_missed
K11_IBD_STRICT,HLX,both_missed
K11_IBD_STRICT,HMGXB4,both_missed
K11_IBD_STRICT,HNF4A,both_missed
K11_IBD_STRICT,HORMAD1,both_missed
K11_IBD_STRICT,HORMAD2,both_missed
K11_IBD_STRICT,HPS1,both_missed
K11_IBD_STRICT,HSBP1,both_missed
K11_IBD_STRICT,HSPA1L,both_missed
K11_IBD_STRICT,IAH1,both_missed
K11_IBD_STRICT,ICAM5,both_missed
K11_IBD_STRICT,ID4,both_missed
K11_IBD_STRICT,IFIH1,both_missed
K11_IBD_STRICT,IKZF1,both_missed
K11_IBD_STRICT,IMPDH1,both_missed
K11_IBD_STRICT,IMPDH2,both_missed
K11_IBD_STRICT,INAVA,both_missed
K11_IBD_STRICT,INSL6,both_missed
K11_IBD_STRICT,IP6K3,both_missed
K11_IBD_STRICT,IRF8,both_missed
K11_IBD_STRICT,IRGM,both_missed
K11_IBD_STRICT,IRX3,both_missed
K11_IBD_STRICT,ITGA4,both_missed
K11_IBD_STRICT,ITGB7,both_missed
K11_IBD_STRICT,ITGB8,both_missed
K11_IBD_STRICT,ITPR3,both_missed
K11_IBD_STRICT,JAZF1,both_missed
K11_IBD_STRICT,KDELR2,both_missed
K11_IBD_STRICT,KIF21B,both_missed
K11_IBD_STRICT,KMT2C,both_missed
K11_IBD_STRICT,LACC1,both_missed
K11_IBD_STRICT,LCOR,both_missed
K11_IBD_STRICT,LDLRAP1,both_missed
K11_IBD_STRICT,LEMD2,both_missed
K11_IBD_STRICT,LITAF,both_missed
K11_IBD_STRICT,LMO3,both_missed
K11_IBD_STRICT,LPP,both_missed
K11_IBD_STRICT,LSP1,both_missed
K11_IBD_STRICT,LTBR,both_missed
K11_IBD_STRICT,MAD1L1,both_missed
K11_IBD_STRICT,MADCAM1,both_missed
K11_IBD_STRICT,MAP3K8,both_missed
K11_IBD_STRICT,MBOAT1,both_missed
K11_IBD_STRICT,MC2R,both_missed
K11_IBD_STRICT,MCF2L,both_missed
K11_IBD_STRICT,MGAT5,both_missed
K11_IBD_STRICT,MLN,both_missed
K11_IBD_STRICT,MRPS31,both_missed
K11_IBD_STRICT,MSRA,both_missed
K11_IBD_STRICT,MTMR3,both_missed
K11_IBD_STRICT,MUC1,both_missed
K11_IBD_STRICT,MYL2,both_missed
K11_IBD_STRICT,MYO16,both_missed
K11_IBD_STRICT,MYO5B,both_missed
K11_IBD_STRICT,MYPN,both_missed
K11_IBD_STRICT,MYT1L,both_missed
K11_IBD_STRICT,NCALD,both_missed
K11_IBD_STRICT,NCOR2,both_missed
K11_IBD_STRICT,NDFIP1,both_missed
K11_IBD_STRICT,NEU4,both_missed
K11_IBD_STRICT,NEURL1,both_missed
K11_IBD_STRICT,NKD1,both_missed
K11_IBD_STRICT,NKX2-3,both_missed
K11_IBD_STRICT,NOTCH2,both_missed
K11_IBD_STRICT,NR1I2,both_missed
K11_IBD_STRICT,NR5A2,both_missed
K11_IBD_STRICT,OLIG3,both_missed
K11_IBD_STRICT,OTUD3,both_missed
K11_IBD_STRICT,P4HA2,both_missed
K11_IBD_STRICT,PACSIN1,both_missed
K11_IBD_STRICT,PADI4,both_missed
K11_IBD_STRICT,PDE4B,both_missed
K11_IBD_STRICT,PDE4C,both_missed
K11_IBD_STRICT,PDE4D,both_missed
K11_IBD_STRICT,PDK1,both_missed
K11_IBD_STRICT,PHYKPL,both_missed
K11_IBD_STRICT,PITX2,both_missed
K11_IBD_STRICT,PLCL1,both_missed
K11_IBD_STRICT,PLEKHH2,both_missed
K11_IBD_STRICT,PNPLA1,both_missed
K11_IBD_STRICT,PPAT,both_missed
K11_IBD_STRICT,PPP5C,both_missed
K11_IBD_STRICT,PRM1,both_missed
K11_IBD_STRICT,PRM3,both_missed
K11_IBD_STRICT,PTGER4,both_missed
K11_IBD_STRICT,PTGIR,both_missed
K11_IBD_STRICT,PTGS1,both_missed
K11_IBD_STRICT,PTPN2,both_missed
K11_IBD_STRICT,PUS10,both_missed
K11_IBD_STRICT,PUSL1,both_missed
K11_IBD_STRICT,RAPGEF6,both_missed
K11_IBD_STRICT,RASA2,both_missed
K11_IBD_STRICT,RASGRP1,both_missed
K11_IBD_STRICT,RFT1,both_missed
K11_IBD_STRICT,RGS13,both_missed
K11_IBD_STRICT,RGS14,both_missed
K11_IBD_STRICT,RHPN2,both_missed
K11_IBD_STRICT,RNASET2,both_missed
K11_IBD_STRICT,RNF186,both_missed
K11_IBD_STRICT,RPH3A,both_missed
K11_IBD_STRICT,RPL38,both_missed
K11_IBD_STRICT,RSPO3,both_missed
K11_IBD_STRICT,RUNX3,both_missed
K11_IBD_STRICT,SALL4,both_missed
K11_IBD_STRICT,SATB2,both_missed
K11_IBD_STRICT,SBNO2,both_missed
K11_IBD_STRICT,SEC16A,both_missed
K11_IBD_STRICT,SEMA6D,both_missed
K11_IBD_STRICT,SERTAD4,both_missed
K11_IBD_STRICT,SETBP1,both_missed
K11_IBD_STRICT,SFMBT1,both_missed
K11_IBD_STRICT,SGIP1,both_missed
K11_IBD_STRICT,SHISA2,both_missed
K11_IBD_STRICT,SLC22A23,both_missed
K11_IBD_STRICT,SLC22A5,both_missed
K11_IBD_STRICT,SLC26A3,both_missed
K11_IBD_STRICT,SLC39A11,both_missed
K11_IBD_STRICT,SLC39A8,both_missed
K11_IBD_STRICT,SLC7A10,both_missed
K11_IBD_STRICT,SLC9A4,both_missed
K11_IBD_STRICT,SLC9A8,both_missed
K11_IBD_STRICT,SMAD7,both_missed
K11_IBD_STRICT,SMIM29,both_missed
K11_IBD_STRICT,SNAPC4,both_missed
K11_IBD_STRICT,SNX20,both_missed
K11_IBD_STRICT,SOX4,both_missed
K11_IBD_STRICT,SP110,both_missed
K11_IBD_STRICT,SP140,both_missed
K11_IBD_STRICT,SPRED2,both_missed
K11_IBD_STRICT,STK38,both_missed
K11_IBD_STRICT,SULT1A1,both_missed
K11_IBD_STRICT,SYNGR1,both_missed
K11_IBD_STRICT,TAGAP,both_missed
K11_IBD_STRICT,TCP11,both_missed
K11_IBD_STRICT,TET2,both_missed
K11_IBD_STRICT,THADA,both_missed
K11_IBD_STRICT,THSD7A,both_missed
K11_IBD_STRICT,TIGD2,both_missed
K11_IBD_STRICT,TMCO4,both_missed
K11_IBD_STRICT,TMEM50B,both_missed
K11_IBD_STRICT,TMEM91,both_missed
K11_IBD_STRICT,TNIP1,both_missed
K11_IBD_STRICT,TNRC18,both_missed
K11_IBD_STRICT,TRAF3IP2,both_missed
K11_IBD_STRICT,TRIB1,both_missed
K11_IBD_STRICT,TSPAN14,both_missed
K11_IBD_STRICT,TSPAN18,both_missed
K11_IBD_STRICT,TSPAN3,both_missed
K11_IBD_STRICT,TTC33,both_missed
K11_IBD_STRICT,TTC34,both_missed
K11_IBD_STRICT,TUBD1,both_missed
K11_IBD_STRICT,TUFM,both_missed
K11_IBD_STRICT,UBAC2,both_missed
K11_IBD_STRICT,UBASH3A,both_missed
K11_IBD_STRICT,UNC5C,both_missed
K11_IBD_STRICT,USP25,both_missed
K11_IBD_STRICT,USP34,both_missed
K11_IBD_STRICT,USP42,both_missed
K11_IBD_STRICT,VDR,both_missed
K11_IBD_STRICT,WDR36,both_missed
K11_IBD_STRICT,XIAP,both_missed
K11_IBD_STRICT,ZBTB38,both_missed
K11_IBD_STRICT,ZBTB40,both_missed
K11_IBD_STRICT,ZFP36L1,both_missed
K11_IBD_STRICT,ZMIZ1,both_missed
T1D,ACAP1,only_emp_caught
T1D,CD226,only_emp_caught
T1D,CD3E,only_emp_caught
T1D,CD6,only_emp_caught
T1D,CD69,only_emp_caught
T1D,CSMD3,only_emp_caught
T1D,HHEX,only_emp_caught
T1D,JAZF1,only_emp_caught
T1D,LZTFL1,only_emp_caught
T1D,NKX2-3,only_emp_caught
T1D,OCM,only_emp_caught
T1D,RGS1,only_emp_caught
T1D,SMPD4,only_emp_caught
T1D,TRPS1,only_emp_caught
T1D,AGO1,only_topn_caught
T1D,AGTR1,only_topn_caught
T1D,ANXA1,only_topn_caught
T1D,ATM,only_topn_caught
T1D,ERBB3,only_topn_caught
T1D,FOXP3,only_topn_caught
T1D,IL10,only_topn_caught
T1D,IL2,only_topn_caught
T1D,INS,only_topn_caught
T1D,JAK1,only_topn_caught
T1D,JAK2,only_topn_caught
T1D,PPARG,only_topn_caught
T1D,PTPN1,only_topn_caught
T1D,TCF7L2,only_topn_caught
T1D,TNF,only_topn_caught
T1D,CTLA4,both_caught
T1D,IGF2BP2,both_caught
T1D,PTPRR,both_caught
T1D,ACE,both_missed
T1D,AFF3,both_missed
T1D,AKAP11,both_missed
T1D,ANG,both_missed
T1D,ANKRD55,both_missed
T1D,ANKS1A,both_missed
T1D,APOBR,both_missed
T1D,ARHGAP12,both_missed
T1D,ARHGAP20,both_missed
T1D,ARSI,both_missed
T1D,ATG16L1,both_missed
T1D,ATP4A,both_missed
T1D,ATP4B,both_missed
T1D,BACH2,both_missed
T1D,BCAT1,both_missed
T1D,C1QTNF6,both_missed
T1D,C2,both_missed
T1D,CALCR,both_missed
T1D,CARMIL1,both_missed
T1D,CDKAL1,both_missed
T1D,CELSR1,both_missed
T1D,CENPW,both_missed
T1D,CLEC16A,both_missed
T1D,CTRB1,both_missed
T1D,CTRB2,both_missed
T1D,CTSB,both_missed
T1D,CTSH,both_missed
T1D,CXCR1,both_missed
T1D,CXCR2,both_missed
T1D,DCLRE1B,both_missed
T1D,DIPK1A,both_missed
T1D,DPP4,both_missed
T1D,EFR3B,both_missed
T1D,FADS2,both_missed
T1D,FKBP1A,both_missed
T1D,FLI1,both_missed
T1D,FOXN3,both_missed
T1D,FTO,both_missed
T1D,FUT2,both_missed
T1D,GATA3,both_missed
T1D,GCGR,both_missed
T1D,GLIS3,both_missed
T1D,GLP1R,both_missed
T1D,GP2,both_missed
T1D,GPD2,both_missed
T1D,GSDMB,both_missed
T1D,HBP1,both_missed
T1D,HMGCR,both_missed
T1D,HNF1A,both_missed
T1D,ICA1,both_missed
T1D,IDUA,both_missed
T1D,IFIH1,both_missed
T1D,IL2RA,both_missed
T1D,IL2RB,both_missed
T1D,IL2RG,both_missed
T1D,IL7R,both_missed
T1D,INSR,both_missed
T1D,IRF4,both_missed
T1D,ITPR3,both_missed
T1D,KCNQ1,both_missed
T1D,LINGO1,both_missed
T1D,LRP1B,both_missed
T1D,MACF1,both_missed
T1D,MLN,both_missed
T1D,MT-ND1,both_missed
T1D,MT-ND2,both_missed
T1D,MT-ND3,both_missed
T1D,MT-ND4,both_missed
T1D,MT-ND4L,both_missed
T1D,MT-ND5,both_missed
T1D,MT-ND6,both_missed
T1D,MYL2,both_missed
T1D,NDUFA1,both_missed
T1D,NDUFA10,both_missed
T1D,NDUFA11,both_missed
T1D,NDUFA12,both_missed
T1D,NDUFA13,both_missed
T1D,NDUFA2,both_missed
T1D,NDUFA3,both_missed
T1D,NDUFA5,both_missed
T1D,NDUFA6,both_missed
T1D,NDUFA7,both_missed
T1D,NDUFA8,both_missed
T1D,NDUFA9,both_missed
T1D,NDUFAB1,both_missed
T1D,NDUFAF1,both_missed
T1D,NDUFAF2,both_missed
T1D,NDUFAF3,both_missed
T1D,NDUFAF4,both_missed
T1D,NDUFB1,both_missed
T1D,NDUFB10,both_missed
T1D,NDUFB11,both_missed
T1D,NDUFB2,both_missed
T1D,NDUFB3,both_missed
T1D,NDUFB4,both_missed
T1D,NDUFB5,both_missed
T1D,NDUFB6,both_missed
T1D,NDUFB7,both_missed
T1D,NDUFB8,both_missed
T1D,NDUFB9,both_missed
T1D,NDUFC1,both_missed
T1D,NDUFC2,both_missed
T1D,NDUFS1,both_missed
T1D,NDUFS2,both_missed
T1D,NDUFS3,both_missed
T1D,NDUFS4,both_missed
T1D,NDUFS5,both_missed
T1D,NDUFS6,both_missed
T1D,NDUFS7,both_missed
T1D,NDUFS8,both_missed
T1D,NDUFV1,both_missed
T1D,NDUFV2,both_missed
T1D,NDUFV3,both_missed
T1D,NLGN1,both_missed
T1D,PAM,both_missed
T1D,PCLO,both_missed
T1D,PFKFB3,both_missed
T1D,PGM1,both_missed
T1D,PHTF1,both_missed
T1D,PLXNA4,both_missed
T1D,PPIA,both_missed
T1D,PRR15L,both_missed
T1D,PTGER4,both_missed
T1D,PTPN2,both_missed
T1D,PTPN22,both_missed
T1D,RAB5B,both_missed
T1D,RAMP1,both_missed
T1D,RAMP2,both_missed
T1D,RAMP3,both_missed
T1D,RASGRP1,both_missed
T1D,RNLS,both_missed
T1D,RPH3A,both_missed
T1D,RPS26,both_missed
T1D,RUBCNL,both_missed
T1D,SCN1A,both_missed
T1D,SCN2A,both_missed
T1D,SCN3A,both_missed
T1D,SCN4A,both_missed
T1D,SCUBE3,both_missed
T1D,SH2B3,both_missed
T1D,SHC4,both_missed
T1D,SIRPG,both_missed
T1D,SKAP2,both_missed
T1D,SLC25A37,both_missed
T1D,SLC30A8,both_missed
T1D,SLC5A1,both_missed
T1D,SLC5A2,both_missed
T1D,SNX31,both_missed
T1D,STAT4,both_missed
T1D,STK39,both_missed
T1D,SUOX,both_missed
T1D,TAGAP,both_missed
T1D,TGFA,both_missed
T1D,TH,both_missed
T1D,TNFSF15,both_missed
T1D,TNRC18,both_missed
T1D,TRAPPC8,both_missed
T1D,TRPC3,both_missed
T1D,TRPC7,both_missed
T1D,TXLNB,both_missed
T1D,TYK2,both_missed
T1D,UBASH3A,both_missed
T1D,VDR,both_missed
T1D,WFS1,both_missed
T1D,ZFP36L1,both_missed
T2D_WIDE,ADARB1,only_emp_caught
T2D_WIDE,ANKH,only_emp_caught
T2D_WIDE,APIP,only_emp_caught
T2D_WIDE,BPTF,only_emp_caught
T2D_WIDE,CRTC1,only_emp_caught
T2D_WIDE,GPAT4,only_emp_caught
T2D_WIDE,GPD2,only_emp_caught
T2D_WIDE,GSAP,only_emp_caught
T2D_WIDE,HCN1,only_emp_caught
T2D_WIDE,HEY2,only_emp_caught
T2D_WIDE,HMGCR,only_emp_caught
T2D_WIDE,ISL1,only_emp_caught
T2D_WIDE,KLB,only_emp_caught
T2D_WIDE,LINGO2,only_emp_caught
T2D_WIDE,LTBP3,only_emp_caught
T2D_WIDE,MBNL1,only_emp_caught
T2D_WIDE,MINDY1,only_emp_caught
T2D_WIDE,MLXIPL,only_emp_caught
T2D_WIDE,NADK2,only_emp_caught
T2D_WIDE,NEUROG3,only_emp_caught
T2D_WIDE,NKX6-1,only_emp_caught
T2D_WIDE,NT5C2,only_emp_caught
T2D_WIDE,PAX4,only_emp_caught
T2D_WIDE,PCDH17,only_emp_caught
T2D_WIDE,PDGFC,only_emp_caught
T2D_WIDE,PDX1,only_emp_caught
T2D_WIDE,PEPD,only_emp_caught
T2D_WIDE,PLXND1,only_emp_caught
T2D_WIDE,RPTOR,only_emp_caught
T2D_WIDE,SPRY2,only_emp_caught
T2D_WIDE,THADA,only_emp_caught
T2D_WIDE,TLE4,only_emp_caught
T2D_WIDE,YTHDC2,only_emp_caught
T2D_WIDE,ADRA1B,only_topn_caught
T2D_WIDE,ADRA1D,only_topn_caught
T2D_WIDE,AGTR1,only_topn_caught
T2D_WIDE,AGTR2,only_topn_caught
T2D_WIDE,CASR,only_topn_caught
T2D_WIDE,CCND1,only_topn_caught
T2D_WIDE,CFTR,only_topn_caught
T2D_WIDE,ENPP1,only_topn_caught
T2D_WIDE,ENPP3,only_topn_caught
T2D_WIDE,ESR1,only_topn_caught
T2D_WIDE,FFAR1,only_topn_caught
T2D_WIDE,GCGR,only_topn_caught
T2D_WIDE,HTT,only_topn_caught
T2D_WIDE,INS,only_topn_caught
T2D_WIDE,MTOR,only_topn_caught
T2D_WIDE,MYC,only_topn_caught
T2D_WIDE,P2RY1,only_topn_caught
T2D_WIDE,PIK3R1,only_topn_caught
T2D_WIDE,PSMD6,only_topn_caught
T2D_WIDE,PTEN,only_topn_caught
T2D_WIDE,SMAD3,only_topn_caught
T2D_WIDE,TMEM17,only_topn_caught
T2D_WIDE,VEGFA,only_topn_caught
T2D_WIDE,ANKRD28,both_caught
T2D_WIDE,ATP2A3,both_caught
T2D_WIDE,FGFR3,both_caught
T2D_WIDE,FGFR4,both_caught
T2D_WIDE,JAG1,both_caught
T2D_WIDE,MAML2,both_caught
T2D_WIDE,MAML3,both_caught
T2D_WIDE,NDUFV2,both_caught
T2D_WIDE,PGM1,both_caught
T2D_WIDE,PTPRD,both_caught
T2D_WIDE,QKI,both_caught
T2D_WIDE,RBPJ,both_caught
T2D_WIDE,TNRC6A,both_caught
T2D_WIDE,A1CF,both_missed
T2D_WIDE,ABCA1,both_missed
T2D_WIDE,ABCB10,both_missed
T2D_WIDE,ABCC8,both_missed
T2D_WIDE,ABO,both_missed
T2D_WIDE,ACADS,both_missed
T2D_WIDE,ACE,both_missed
T2D_WIDE,ACSL1,both_missed
